"source","file","name_ncsa","name_rfars","label","Definition","Additional Information","value","value_label","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","65","65",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","66","66",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","67","67",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","68","68",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","69","69",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","70","70",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","71","71",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","72","72",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","73","73",NA,NA,NA,NA,"1","1","1","1","1","1"
"FARS","vehicle","PREV_SUS2","prev_sus2","Previous Administrative Per Se for BAC (Not Underage)","This data element records the count of previous pre-conviction administratively imposed suspensions, revocations, or withdrawals within the 5 years prior to the crash date for driving with a BAC above a specified limit or refusing to submit to chemical testing. This element is only for administrative actions associated with alcohol. These are NOT BAC convictions.","Prior to 2015 the time frame for this data element was any occurrence within 3 years of the crash date.","74","74",NA,NA,NA,NA,"1","1","1","1","1","1"
